"dataset_id"	"male"	"female"	"unknown"	"total"	"date_study"	"repository"	"year"	"total_all"	"label"	"c"
"4755"	"pht005182.v3"	130	112	0	242	NA	"dbGaP"	"2019"	676	"F&M"	1
"4756"	"pht003476.v1"	10	5	0	15	NA	"dbGaP"	"2013"	135	"F&M"	1
"4757"	"pht009369.v1"	799	593	0	1392	NA	"dbGaP"	"2019"	676	"F&M"	1
"4758"	"pht010091.v1"	134	190	0	324	NA	"dbGaP"	"2021"	833	"F&M"	1
"4759"	"pht004037.v3"	6697	8046	0	14743	NA	"dbGaP"	"2020"	1069	"F&M"	1
"4760"	"pht005270.v1"	21	13	0	34	NA	"dbGaP"	"2017"	520	"F&M"	1
"4761"	"pht010705.v1"	69	150	0	219	NA	"dbGaP"	"2020"	1069	"F&M"	1
"4762"	"pht007323.v1"	346	332	0	678	NA	"dbGaP"	"2018"	603	"F&M"	1
"4763"	"pht010122.v1"	34	16	0	50	NA	"dbGaP"	"2021"	833	"F&M"	1
"4764"	"pht004790.v2"	13	7	0	20	NA	"dbGaP"	"2017"	520	"F&M"	1
"4765"	"pht008715.v1"	163	280	0	443	NA	"dbGaP"	"2021"	833	"F&M"	1
"4766"	"pht000499.v2"	2943	3500	0	6443	NA	"dbGaP"	"2016"	517	"F&M"	1
"4767"	"pht004081.v2"	6105	7385	0	13490	NA	"dbGaP"	"2020"	1069	"F&M"	1
"4768"	"pht000544.v2"	2943	3500	0	6443	NA	"dbGaP"	"2016"	517	"F&M"	1
"4769"	"pht002280.v1"	463	600	0	1063	NA	"dbGaP"	"2011"	37	"F&M"	1
"4770"	"pht003716.v2"	10	8	0	18	NA	"dbGaP"	"2017"	520	"F&M"	1
"4771"	"pht010585.v1"	13	3	0	16	NA	"dbGaP"	"2020"	1069	"F&M"	1
"4772"	"pht005110.v1"	419	605	0	1024	NA	"dbGaP"	"2015"	293	"F&M"	1
"4773"	"pht003922.v1"	33	21	0	54	NA	"dbGaP"	"2014"	245	"F&M"	1
"4774"	"pht004754.v1"	71	131	0	202	NA	"dbGaP"	"2017"	520	"F&M"	1
"4775"	"pht004083.v2"	103	43	0	146	NA	"dbGaP"	"2020"	1069	"F&M"	1
"4776"	"pht000720.v1"	165	216	0	381	NA	"dbGaP"	"NA"	8	"F&M"	1
"4777"	"pht007866.v1"	49	44	0	93	NA	"dbGaP"	"2018"	603	"F&M"	1
"4778"	"pht008700.v3"	545	531	0	1076	NA	"dbGaP"	"2021"	833	"F&M"	1
"4779"	"pht009992.v1"	298	380	0	678	NA	"dbGaP"	"2020"	1069	"F&M"	1
"4780"	"pht008834.v1"	29	49	0	78	NA	"dbGaP"	"2019"	676	"F&M"	1
"4781"	"pht008502.v1"	39	85	0	124	NA	"dbGaP"	"2020"	1069	"F&M"	1
"4782"	"pht009998.v1"	222	68	0	290	NA	"dbGaP"	"2021"	833	"F&M"	1
"4783"	"pht010395.v1"	17	23	0	40	NA	"dbGaP"	"2020"	1069	"F&M"	1
"4784"	"pht010088.v1"	134	190	0	324	NA	"dbGaP"	"2021"	833	"F&M"	1
"4785"	"pht006554.v1"	4	5	0	9	NA	"dbGaP"	"2017"	520	"F&M"	1
"4786"	"pht005351.v1"	73	105	0	178	NA	"dbGaP"	"2016"	517	"F&M"	1
"4787"	"pht008903.v1"	6	6	0	12	NA	"dbGaP"	"2019"	676	"F&M"	1
"4788"	"pht005111.v1"	419	605	0	1024	NA	"dbGaP"	"2015"	293	"F&M"	1
"4789"	"pht000430.v2"	2943	3500	0	6443	NA	"dbGaP"	"2016"	517	"F&M"	1
"4790"	"pht011227.v1"	105	335	0	440	NA	"dbGaP"	"2021"	833	"F&M"	1
"4791"	"pht009988.v1"	75	15	0	90	NA	"dbGaP"	"2021"	833	"F&M"	1
"4792"	"pht008798.v2"	327	465	0	792	NA	"dbGaP"	"2021"	833	"F&M"	1
"4793"	"pht009974.v1"	5	1	0	6	NA	"dbGaP"	"2021"	833	"F&M"	1
"4794"	"pht000425.v2"	2943	3500	0	6443	NA	"dbGaP"	"2016"	517	"F&M"	1
"4795"	"pht006421.v1"	5	3	0	8	NA	"dbGaP"	"2020"	1069	"F&M"	1
"4796"	"pht004659.v1"	320	235	0	555	NA	"dbGaP"	"2015"	293	"F&M"	1
"4797"	"pht005301.v1"	894	99	0	993	NA	"dbGaP"	"2016"	517	"F&M"	1
"4798"	"pht004148.v2"	6120	7410	0	13530	NA	"dbGaP"	"2020"	1069	"F&M"	1
"4799"	"pht004233.v2"	6	7	0	13	NA	"dbGaP"	"2020"	1069	"F&M"	1
"4800"	"pht010295.v1"	64	53	0	117	NA	"dbGaP"	"2020"	1069	"F&M"	1
"4801"	"pht006566.v1"	352	315	0	667	NA	"dbGaP"	"2017"	520	"F&M"	1
"4802"	"pht006553.v1"	4	5	0	9	NA	"dbGaP"	"2017"	520	"F&M"	1
"4803"	"pht003046.v1"	5	3	0	8	NA	"dbGaP"	"2012"	62	"F&M"	1
"4804"	"pht004201.v2"	6608	7982	0	14590	NA	"dbGaP"	"2020"	1069	"F&M"	1
"4805"	"pht004649.v1"	30	44	0	74	NA	"dbGaP"	"2016"	517	"F&M"	1
"4806"	"pht011574.v1"	134	26	0	160	NA	"dbGaP"	"2021"	833	"F&M"	1
"4807"	"pht003825.v1"	5	2	0	7	NA	"dbGaP"	"2014"	245	"F&M"	1
"4808"	"pht009715.v1"	14	20	0	34	NA	"dbGaP"	"2019"	676	"F&M"	1
"4809"	"pht009003.v1"	30	11	0	41	NA	"dbGaP"	"2019"	676	"F&M"	1
"4810"	"pht003869.v1"	1090	526	0	1616	NA	"dbGaP"	"2014"	245	"F&M"	1
"4811"	"pht000441.v2"	2943	3500	0	6443	NA	"dbGaP"	"2016"	517	"F&M"	1
"4812"	"pht008933.v1"	92	372	0	464	NA	"dbGaP"	"2019"	676	"F&M"	1
"4813"	"pht008144.v1"	15	23	0	38	NA	"dbGaP"	"2018"	603	"F&M"	1
"4814"	"pht011429.v1"	8	9	0	17	NA	"dbGaP"	"2021"	833	"F&M"	1
"4815"	"pht010855.v1"	178	90	0	268	NA	"dbGaP"	"2021"	833	"F&M"	1
"4816"	"pht005925.v1"	4	3	0	7	NA	"dbGaP"	"2016"	517	"F&M"	1
"4817"	"pht007850.v2"	238	538	0	776	NA	"dbGaP"	"2019"	676	"F&M"	1
"4818"	"pht002614.v2"	6472	9148	0	15620	NA	"dbGaP"	"2017"	520	"F&M"	1
"4819"	"pht003050.v1"	2	5	0	7	NA	"dbGaP"	"2012"	62	"F&M"	1
"4820"	"pht000576.v2"	2943	3500	0	6443	NA	"dbGaP"	"2016"	517	"F&M"	1
"4821"	"pht008685.v1"	196	160	0	356	NA	"dbGaP"	"2019"	676	"F&M"	1
"4822"	"pht011059.v1"	36	36	0	72	NA	"dbGaP"	"2021"	833	"F&M"	1
"4823"	"pht011538.v1"	4037	3056	0	7093	NA	"dbGaP"	"2021"	833	"F&M"	1
"4824"	"pht000533.v2"	2943	3500	0	6443	NA	"dbGaP"	"2016"	517	"F&M"	1
"4825"	"pht004959.v1"	48	52	0	100	NA	"dbGaP"	"2015"	293	"F&M"	1
"4826"	"pht004929.v1"	2	2	0	4	NA	"dbGaP"	"2015"	293	"F&M"	1
"4827"	"pht000489.v2"	2943	3500	0	6443	NA	"dbGaP"	"2016"	517	"F&M"	1
"4828"	"pht006912.v1"	12	4	0	16	NA	"dbGaP"	"2017"	520	"F&M"	1
"4829"	"pht009279.v1"	50	37	0	87	NA	"dbGaP"	"2019"	676	"F&M"	1
"4830"	"pht010240.v1"	5	1	0	6	NA	"dbGaP"	"2020"	1069	"F&M"	1
"4831"	"pht008880.v1"	23	25	0	48	NA	"dbGaP"	"2019"	676	"F&M"	1
"4832"	"pht005326.v1"	8	10	0	18	NA	"dbGaP"	"2016"	517	"F&M"	1
"4833"	"pht005947.v1"	2	2	0	4	NA	"dbGaP"	"2016"	517	"F&M"	1
"4834"	"pht006831.v1"	1	10	0	11	NA	"dbGaP"	"2017"	520	"F&M"	1
"4835"	"pht006456.v1"	4	5	0	9	NA	"dbGaP"	"2020"	1069	"F&M"	1
"4836"	"pht004236.v2"	6119	7408	0	13527	NA	"dbGaP"	"2020"	1069	"F&M"	1
"4837"	"pht003519.v1"	16	13	0	29	NA	"dbGaP"	"2014"	245	"F&M"	1
"4838"	"pht006043.v1"	573	1281	0	1854	NA	"dbGaP"	"2018"	603	"F&M"	1
"4839"	"pht004347.v1"	6	2	0	8	NA	"dbGaP"	"2014"	245	"F&M"	1
"4840"	"pht004113.v2"	6120	7409	0	13529	NA	"dbGaP"	"2020"	1069	"F&M"	1
"4841"	"pht002644.v1"	661	561	0	1222	NA	"dbGaP"	"2012"	62	"F&M"	1
"4842"	"pht006254.v1"	5	10	0	15	NA	"dbGaP"	"2019"	676	"F&M"	1
"4843"	"pht005719.v2"	23	57	0	80	NA	"dbGaP"	"2021"	833	"F&M"	1
"4844"	"pht004284.v1"	917	859	0	1776	NA	"dbGaP"	"2019"	676	"F&M"	1
"4845"	"pht004426.v1"	199	182	0	381	NA	"dbGaP"	"2015"	293	"F&M"	1
"4846"	"pht004215.v2"	1125	1	0	1126	NA	"dbGaP"	"2020"	1069	"F&M"	1
"4847"	"pht007222.v2"	384	261	0	645	NA	"dbGaP"	"2020"	1069	"F&M"	1
"4848"	"pht004259.v1"	6	3	0	9	NA	"dbGaP"	"2014"	245	"F&M"	1
"4849"	"pht010086.v1"	30	39	0	69	NA	"dbGaP"	"2020"	1069	"F&M"	1
"4850"	"pht006634.v1"	282	325	0	607	NA	"dbGaP"	"2017"	520	"F&M"	1
"4851"	"pht008218.v2"	35	17	0	52	NA	"dbGaP"	"2019"	676	"F&M"	1
"4852"	"pht004090.v2"	6120	7409	0	13529	NA	"dbGaP"	"2020"	1069	"F&M"	1
"4853"	"pht002905.v1"	120	246	0	366	NA	"dbGaP"	"2020"	1069	"F&M"	1
"4854"	"pht003282.v3"	8	8	0	16	NA	"dbGaP"	"2020"	1069	"F&M"	1
"4855"	"pht008563.v1"	3	3	0	6	NA	"dbGaP"	"2018"	603	"F&M"	1
"4856"	"pht006049.v1"	432	1050	0	1482	NA	"dbGaP"	"2018"	603	"F&M"	1
"4857"	"pht008445.v1"	2	3	0	5	NA	"dbGaP"	"2019"	676	"F&M"	1
"4858"	"pht000444.v2"	2943	3500	0	6443	NA	"dbGaP"	"2016"	517	"F&M"	1
"4859"	"pht002303.v2"	4901	2979	0	7880	NA	"dbGaP"	"2016"	517	"F&M"	1
"4860"	"pht000588.v2"	2943	3500	0	6443	NA	"dbGaP"	"2016"	517	"F&M"	1
"4861"	"pht003870.v1"	859	1676	0	2535	NA	"dbGaP"	"2019"	676	"F&M"	1
"4862"	"pht005517.v1"	48	43	0	91	NA	"dbGaP"	"2017"	520	"F&M"	1
"4863"	"pht000524.v2"	2943	3500	0	6443	NA	"dbGaP"	"2016"	517	"F&M"	1
"4864"	"pht003955.v1"	1584	1973	0	3557	NA	"dbGaP"	"2014"	245	"F&M"	1
"4865"	"pht008139.v1"	89	875	0	964	NA	"dbGaP"	"2019"	676	"F&M"	1
"4866"	"pht008610.v1"	2	8	0	10	NA	"dbGaP"	"2018"	603	"F&M"	1
"4867"	"pht009875.v1"	79	41	0	120	NA	"dbGaP"	"2021"	833	"F&M"	1
"4868"	"pht007195.v1"	1	4	0	5	NA	"dbGaP"	"2019"	676	"F&M"	1
"4869"	"pht007876.v1"	40	42	0	82	NA	"dbGaP"	"2018"	603	"F&M"	1
"4870"	"pht008508.v1"	2	1	0	3	NA	"dbGaP"	"2018"	603	"F&M"	1
"4871"	"pht010261.v1"	2	1	0	3	NA	"dbGaP"	"2020"	1069	"F&M"	1
"4872"	"pht010798.v1"	869	1239	0	2108	NA	"dbGaP"	"2021"	833	"F&M"	1
"4873"	"pht010260.v1"	2	1	0	3	NA	"dbGaP"	"2020"	1069	"F&M"	1
"4874"	"pht004099.v2"	512	614	0	1126	NA	"dbGaP"	"2020"	1069	"F&M"	1
"4875"	"pht002257.v1"	398	445	0	843	NA	"dbGaP"	"2011"	37	"F&M"	1
"4876"	"pht010139.v1"	43	46	0	89	NA	"dbGaP"	"2021"	833	"F&M"	1
"4877"	"pht005953.v2"	18	47	0	65	NA	"dbGaP"	"2020"	1069	"F&M"	1
"4878"	"pht005138.v1"	37	63	0	100	NA	"dbGaP"	"2015"	293	"F&M"	1
"4879"	"pht011461.v1"	57	32	0	89	NA	"dbGaP"	"2021"	833	"F&M"	1
"4880"	"pht002114.v1"	18	15	0	33	NA	"dbGaP"	"2014"	245	"F&M"	1
"4881"	"pht005116.v2"	84	44	0	128	NA	"dbGaP"	"2021"	833	"F&M"	1
"4882"	"pht010582.v1"	25	12	0	37	NA	"dbGaP"	"2020"	1069	"F&M"	1
"4883"	"pht011133.v1"	24	29	0	53	NA	"dbGaP"	"2021"	833	"F&M"	1
"4884"	"pht009856.v1"	47	18	0	65	NA	"dbGaP"	"2021"	833	"F&M"	1
"4885"	"pht000178.v3"	560	377	0	937	NA	"dbGaP"	"2010"	27	"F&M"	1
"4886"	"pht004272.v1"	328	380	0	708	NA	"dbGaP"	"2014"	245	"F&M"	1
"4887"	"pht009770.v1"	3	3	0	6	NA	"dbGaP"	"2020"	1069	"F&M"	1
"4888"	"pht004410.v1"	1	2	0	3	NA	"dbGaP"	"2014"	245	"F&M"	1
"4889"	"pht004610.v1"	5547	1376	0	6923	NA	"dbGaP"	"2015"	293	"F&M"	1
"4890"	"pht003916.v2"	458	510	0	968	NA	"dbGaP"	"2016"	517	"F&M"	1
"4891"	"pht011076.v1"	91	108	0	199	NA	"dbGaP"	"2021"	833	"F&M"	1
"4892"	"pht011161.v1"	4	3	0	7	NA	"dbGaP"	"2021"	833	"F&M"	1
"4893"	"pht008906.v1"	6	6	0	12	NA	"dbGaP"	"2019"	676	"F&M"	1
"4894"	"pht008115.v1"	1046	1377	0	2423	NA	"dbGaP"	"2018"	603	"F&M"	1
"4895"	"pht008828.v1"	28	52	0	80	NA	"dbGaP"	"2019"	676	"F&M"	1
"4896"	"pht003866.v1"	1090	526	0	1616	NA	"dbGaP"	"2014"	245	"F&M"	1
"4897"	"pht010611.v1"	9	7	0	16	NA	"dbGaP"	"2020"	1069	"F&M"	1
"4898"	"pht005693.v1"	84	44	0	128	NA	"dbGaP"	"2021"	833	"F&M"	1
"4899"	"pht007858.v1"	236	239	0	475	NA	"dbGaP"	"2018"	603	"F&M"	1
"4900"	"pht009219.v1"	1	3	0	4	NA	"dbGaP"	"2019"	676	"F&M"	1
"4901"	"pht010851.v1"	377	244	0	621	NA	"dbGaP"	"2021"	833	"F&M"	1
"4902"	"pht005040.v2"	3	1	0	4	NA	"dbGaP"	"2019"	676	"F&M"	1
"4903"	"pht000231.v1"	761	680	0	1441	NA	"dbGaP"	"2014"	245	"F&M"	1
"4904"	"pht005797.v2"	17	12	0	29	NA	"dbGaP"	"2019"	676	"F&M"	1
"4905"	"pht005927.v1"	4	3	0	7	NA	"dbGaP"	"2016"	517	"F&M"	1
"4906"	"pht004223.v2"	5	4	0	9	NA	"dbGaP"	"2020"	1069	"F&M"	1
"4907"	"pht006867.v1"	30	25	0	55	NA	"dbGaP"	"2017"	520	"F&M"	1
"4908"	"pht009832.v1"	5	6	0	11	NA	"dbGaP"	"2020"	1069	"F&M"	1
"4909"	"pht005354.v1"	42	15	0	57	NA	"dbGaP"	"2016"	517	"F&M"	1
"4910"	"pht000593.v2"	2943	3500	0	6443	NA	"dbGaP"	"2016"	517	"F&M"	1
"4911"	"pht006796.v2"	147	120	0	267	NA	"dbGaP"	"2017"	520	"F&M"	1
"4912"	"pht006166.v1"	486	77	0	563	NA	"dbGaP"	"2017"	520	"F&M"	1
"4913"	"pht004340.v2"	199	225	0	424	NA	"dbGaP"	"2017"	520	"F&M"	1
"4914"	"pht008702.v1"	278	347	0	625	NA	"dbGaP"	"2019"	676	"F&M"	1
"4915"	"pht011131.v1"	24	29	0	53	NA	"dbGaP"	"2021"	833	"F&M"	1
"4916"	"pht000596.v2"	2943	3500	0	6443	NA	"dbGaP"	"2016"	517	"F&M"	1
"4917"	"pht010079.v2"	109	183	0	292	NA	"dbGaP"	"2021"	833	"F&M"	1
"4918"	"pht010140.v1"	43	46	0	89	NA	"dbGaP"	"2021"	833	"F&M"	1
"4919"	"pht007861.v1"	236	239	0	475	NA	"dbGaP"	"2018"	603	"F&M"	1
"4920"	"pht007662.v1"	155	28	0	183	NA	"dbGaP"	"2018"	603	"F&M"	1
"4921"	"pht004074.v2"	6743	8110	0	14853	NA	"dbGaP"	"2020"	1069	"F&M"	1
"4922"	"pht007357.v1"	71	38	0	109	NA	"dbGaP"	"2018"	603	"F&M"	1
"4923"	"pht009368.v1"	799	593	0	1392	NA	"dbGaP"	"2019"	676	"F&M"	1
"4924"	"pht000186.v1"	175	101	0	276	NA	"dbGaP"	"2018"	603	"F&M"	1
"4925"	"pht003560.v1"	299	342	0	641	NA	"dbGaP"	"2013"	135	"F&M"	1
"4926"	"pht005450.v1"	1744	2385	0	4129	NA	"dbGaP"	"2016"	517	"F&M"	1
"4927"	"pht006412.v1"	417	372	0	789	NA	"dbGaP"	"2020"	1069	"F&M"	1
"4928"	"pht010969.v1"	1664	1266	0	2930	NA	"dbGaP"	"2021"	833	"F&M"	1
"4929"	"pht006552.v1"	4	5	0	9	NA	"dbGaP"	"2017"	520	"F&M"	1
"4930"	"pht005706.v1"	138	59	0	197	NA	"dbGaP"	"2016"	517	"F&M"	1
"4931"	"pht004695.v1"	1	4	0	5	NA	"dbGaP"	"2016"	517	"F&M"	1
"4932"	"pht010095.v1"	468	172	0	640	NA	"dbGaP"	"2021"	833	"F&M"	1
"4933"	"pht009005.v1"	149	130	0	279	NA	"dbGaP"	"2019"	676	"F&M"	1
"4934"	"pht011098.v1"	72	58	0	130	NA	"dbGaP"	"2021"	833	"F&M"	1
"4935"	"pht010134.v1"	15	8	0	23	NA	"dbGaP"	"2020"	1069	"F&M"	1
"4936"	"pht011084.v1"	2	1	0	3	NA	"dbGaP"	"2021"	833	"F&M"	1
"4937"	"pht005933.v1"	3	2	0	5	NA	"dbGaP"	"2018"	603	"F&M"	1
"4938"	"pht008815.v1"	3910	867	0	4777	NA	"dbGaP"	"2019"	676	"F&M"	1
"4939"	"pht010848.v1"	31	85	0	116	NA	"dbGaP"	"2021"	833	"F&M"	1
"4940"	"pht000420.v2"	2943	3500	0	6443	NA	"dbGaP"	"2016"	517	"F&M"	1
"4941"	"pht004647.v1"	30	44	0	74	NA	"dbGaP"	"2016"	517	"F&M"	1
"4942"	"pht006915.v1"	43	39	0	82	NA	"dbGaP"	"2017"	520	"F&M"	1
"4943"	"pht004446.v1"	600	805	0	1405	NA	"dbGaP"	"2015"	293	"F&M"	1
"4944"	"pht009733.v1"	290	352	0	642	NA	"dbGaP"	"2021"	833	"F&M"	1
"4945"	"pht009858.v1"	47	18	0	65	NA	"dbGaP"	"2021"	833	"F&M"	1
"4946"	"pht008818.v1"	3903	858	0	4761	NA	"dbGaP"	"2019"	676	"F&M"	1
"4947"	"pht005381.v1"	5	4	0	9	NA	"dbGaP"	"2017"	520	"F&M"	1
"4948"	"pht003748.v1"	133	114	0	247	NA	"dbGaP"	"2018"	603	"F&M"	1
"4949"	"pht008503.v1"	39	85	0	124	NA	"dbGaP"	"2020"	1069	"F&M"	1
"4950"	"pht004570.v1"	16	17	0	33	NA	"dbGaP"	"2017"	520	"F&M"	1
"4951"	"pht000253.v1"	761	680	0	1441	NA	"dbGaP"	"2014"	245	"F&M"	1
"4952"	"pht011043.v1"	1	1	0	2	NA	"dbGaP"	"2021"	833	"F&M"	1
"4953"	"pht003802.v1"	12	8	0	20	NA	"dbGaP"	"2014"	245	"F&M"	1
"4954"	"pht000473.v2"	2943	3500	0	6443	NA	"dbGaP"	"2016"	517	"F&M"	1
"4955"	"pht001520.v1"	4	2	0	6	NA	"dbGaP"	"2010"	27	"F&M"	1
"4956"	"pht009275.v1"	51	37	0	88	NA	"dbGaP"	"2019"	676	"F&M"	1
"4957"	"pht006653.v1"	701	879	0	1580	NA	"dbGaP"	"2018"	603	"F&M"	1
"4958"	"pht000403.v2"	2943	3500	0	6443	NA	"dbGaP"	"2016"	517	"F&M"	1
"4959"	"pht009129.v1"	345	277	0	622	NA	"dbGaP"	"2019"	676	"F&M"	1
"4960"	"pht004620.v1"	45	42	0	87	NA	"dbGaP"	"2015"	293	"F&M"	1
"4961"	"pht009646.v1"	2	7	0	9	NA	"dbGaP"	"2020"	1069	"F&M"	1
"4962"	"pht003780.v1"	546	426	0	972	NA	"dbGaP"	"2014"	245	"F&M"	1
"4963"	"pht007547.v1"	5	10	0	15	NA	"dbGaP"	"2018"	603	"F&M"	1
"4964"	"pht007841.v1"	195	117	0	312	NA	"dbGaP"	"2018"	603	"F&M"	1
"4965"	"pht006665.v1"	1	10	0	11	NA	"dbGaP"	"2017"	520	"F&M"	1
"4966"	"pht005088.v3"	118	55	0	173	NA	"dbGaP"	"2021"	833	"F&M"	1
"4967"	"pht005919.v1"	3570	3442	0	7012	NA	"dbGaP"	"2016"	517	"F&M"	1
"4968"	"pht007334.v1"	1764	815	0	2579	NA	"dbGaP"	"2020"	1069	"F&M"	1
"4969"	"pht010094.v1"	468	172	0	640	NA	"dbGaP"	"2021"	833	"F&M"	1
"4970"	"pht002327.v1"	408	1209	0	1617	NA	"dbGaP"	"2012"	62	"F&M"	1
"4971"	"pht005268.v1"	21	13	0	34	NA	"dbGaP"	"2017"	520	"F&M"	1
"4972"	"pht006820.v1"	1	2	0	3	NA	"dbGaP"	"2017"	520	"F&M"	1
"4973"	"pht006649.v1"	262	363	0	625	NA	"dbGaP"	"2018"	603	"F&M"	1
"4974"	"pht008180.v1"	673	1338	0	2011	NA	"dbGaP"	"2018"	603	"F&M"	1
"4975"	"pht008119.v1"	1310	1601	0	2911	NA	"dbGaP"	"2018"	603	"F&M"	1
"4976"	"pht003035.v1"	6	5	0	11	NA	"dbGaP"	"2012"	62	"F&M"	1
"4977"	"pht009622.v1"	72	8	0	80	NA	"dbGaP"	"2020"	1069	"F&M"	1
"4978"	"pht006065.v1"	3	2	0	5	NA	"dbGaP"	"2017"	520	"F&M"	1
"4979"	"pht009698.v1"	19	17	0	36	NA	"dbGaP"	"2020"	1069	"F&M"	1
"4980"	"pht010106.v1"	19	19	0	38	NA	"dbGaP"	"2020"	1069	"F&M"	1
"4981"	"pht008537.v1"	1	1	0	2	NA	"dbGaP"	"2018"	603	"F&M"	1
"4982"	"pht007209.v1"	15	23	0	38	NA	"dbGaP"	"2017"	520	"F&M"	1
"4983"	"pht009135.v1"	85	177	0	262	NA	"dbGaP"	"2019"	676	"F&M"	1
"4984"	"pht008600.v1"	597	506	0	1103	NA	"dbGaP"	"2019"	676	"F&M"	1
"4985"	"pht005108.v1"	913	988	0	1901	NA	"dbGaP"	"2015"	293	"F&M"	1
"4986"	"pht009641.v1"	81	273	0	354	NA	"dbGaP"	"2019"	676	"F&M"	1
"4987"	"pht005350.v1"	2	6	0	8	NA	"dbGaP"	"2016"	517	"F&M"	1
"4988"	"pht000488.v2"	2943	3500	0	6443	NA	"dbGaP"	"2016"	517	"F&M"	1
"4989"	"pht004142.v2"	6724	8091	0	14815	NA	"dbGaP"	"2020"	1069	"F&M"	1
"4990"	"pht010377.v1"	206	164	0	370	NA	"dbGaP"	"2020"	1069	"F&M"	1
"4991"	"pht000424.v2"	2943	3500	0	6443	NA	"dbGaP"	"2016"	517	"F&M"	1
"4992"	"pht002549.v1"	553	1129	0	1682	NA	"dbGaP"	"2013"	135	"F&M"	1
"4993"	"pht005394.v1"	296	313	0	609	NA	"dbGaP"	"2016"	517	"F&M"	1
"4994"	"pht000514.v2"	2943	3500	0	6443	NA	"dbGaP"	"2016"	517	"F&M"	1
"4995"	"pht000476.v2"	2943	3500	0	6443	NA	"dbGaP"	"2016"	517	"F&M"	1
"4996"	"pht005060.v1"	31	55	0	86	NA	"dbGaP"	"2015"	293	"F&M"	1
"4997"	"pht004864.v1"	3	1	0	4	NA	"dbGaP"	"2015"	293	"F&M"	1
"4998"	"pht003263.v1"	327	377	0	704	NA	"dbGaP"	"2013"	135	"F&M"	1
"4999"	"pht004819.v1"	93	66	0	159	NA	"dbGaP"	"2016"	517	"F&M"	1
"5000"	"pht006950.v1"	314	451	0	765	NA	"dbGaP"	"2017"	520	"F&M"	1
"5001"	"pht010365.v1"	4	4	0	8	NA	"dbGaP"	"2020"	1069	"F&M"	1
"5002"	"pht009216.v2"	45	47	0	92	NA	"dbGaP"	"2020"	1069	"F&M"	1
"5003"	"pht005994.v1"	50	18	0	68	NA	"dbGaP"	"2017"	520	"F&M"	1
"5004"	"pht000516.v2"	2943	3500	0	6443	NA	"dbGaP"	"2016"	517	"F&M"	1
"5005"	"pht008458.v1"	17	15	0	32	NA	"dbGaP"	"2018"	603	"F&M"	1
"5006"	"pht003125.v1"	19	10	0	29	NA	"dbGaP"	"2013"	135	"F&M"	1
"5007"	"pht008598.v1"	597	506	0	1103	NA	"dbGaP"	"2019"	676	"F&M"	1
"5008"	"pht000597.v2"	2943	3500	0	6443	NA	"dbGaP"	"2016"	517	"F&M"	1
"5009"	"pht003543.v1"	17	17	0	34	NA	"dbGaP"	"2013"	135	"F&M"	1
"5010"	"pht008211.v1"	16	9	0	25	NA	"dbGaP"	"2018"	603	"F&M"	1
"5011"	"pht003801.v1"	12	8	0	20	NA	"dbGaP"	"2014"	245	"F&M"	1
"5012"	"pht003477.v1"	10	5	0	15	NA	"dbGaP"	"2013"	135	"F&M"	1
"5013"	"pht000410.v2"	2943	3500	0	6443	NA	"dbGaP"	"2016"	517	"F&M"	1
"5014"	"pht011165.v1"	232	183	0	415	NA	"dbGaP"	"2021"	833	"F&M"	1
"5015"	"pht008507.v1"	2	1	0	3	NA	"dbGaP"	"2018"	603	"F&M"	1
"5016"	"pht001222.v1"	2	4	0	6	NA	"dbGaP"	"2010"	27	"F&M"	1
"5017"	"pht004266.v1"	4	1	0	5	NA	"dbGaP"	"2014"	245	"F&M"	1
"5018"	"pht007749.v1"	81	153	0	234	NA	"dbGaP"	"2019"	676	"F&M"	1
"5019"	"pht005303.v1"	894	99	0	993	NA	"dbGaP"	"2016"	517	"F&M"	1
"5020"	"pht000404.v2"	2943	3500	0	6443	NA	"dbGaP"	"2016"	517	"F&M"	1
"5021"	"pht009628.v1"	725	1155	0	1880	NA	"dbGaP"	"2021"	833	"F&M"	1
"5022"	"pht006230.v1"	91	84	0	175	NA	"dbGaP"	"2017"	520	"F&M"	1
"5023"	"pht006041.v1"	573	1281	0	1854	NA	"dbGaP"	"2018"	603	"F&M"	1
"5024"	"pht008612.v1"	2	8	0	10	NA	"dbGaP"	"2018"	603	"F&M"	1
"5025"	"pht004851.v1"	684	1284	0	1968	NA	"dbGaP"	"2015"	293	"F&M"	1
"5026"	"pht010334.v1"	3202	2867	0	6069	NA	"dbGaP"	"2020"	1069	"F&M"	1
"5027"	"pht011194.v1"	2408	2643	0	5051	NA	"dbGaP"	"2021"	833	"F&M"	1
"5028"	"pht004736.v1"	516	283	0	799	NA	"dbGaP"	"2016"	517	"F&M"	1
"5029"	"pht002286.v1"	21	25	0	46	NA	"dbGaP"	"2011"	37	"F&M"	1
"5030"	"pht006964.v1"	57	26	0	83	NA	"dbGaP"	"2017"	520	"F&M"	1
"5031"	"pht010608.v1"	9	7	0	16	NA	"dbGaP"	"2020"	1069	"F&M"	1
"5032"	"pht004267.v1"	4	1	0	5	NA	"dbGaP"	"2014"	245	"F&M"	1
"5033"	"pht003944.v1"	497	362	0	859	NA	"dbGaP"	"2014"	245	"F&M"	1
