,dbgap_stable_id,male,female,unkown,total,repository,not_avai
4489,./data/phs000200.v9.pht003404.v1.p3.outc_cancer_rel4.var_report.xml,NA,8772,9243,9243,dbgap,NA
4490,./data/phs000924.v4.pht006322.v4.p1.iPSCORE_Sample.var_report.xml,98,126,0,1691,dbgap,NA
4491,./data/phs001252.v1.pht006399.v1.p1.sputum.var_report.xml,365,221,251,12795,dbgap,NA
4492,./data/phs001037.v1.pht005918.v1.p1.TEDDY_Sample.var_report.xml,3570,3442,0,7012,dbgap,NA
4493,./data/phs000200.v9.pht002761.v1.p3.outc_cardio_cad_rel2.var_report.xml,NA,2211,2767,2821,dbgap,NA
4494,./data/phs000086.v3.pht000357.v1.p1.EDIC_f1413.var_report.xml,319,328,1102,1183,dbgap,NA
4495,./data/phs001839.v1.pht009357.v1.p1.Deep_Seq_Cancers_Subject_Phenotypes.var_report.xml,1,2,0,3,dbgap,NA
4496,./data/phs002068.v1.pht010871.v1.p1.SALSA_SGC_Subject.var_report.xml,807,637,0,1444,dbgap,NA
4497,./data/phs000886.v1.pht004648.v1.p1.Asthma_MZ_Twins_Sample.var_report.xml,30,44,0,74,dbgap,NA
4498,./data/phs001305.v1.pht007105.v1.p1.fluxendpointdataform.var_report.xml,5,7,24,24,dbgap,NA
4499,./data/phs000128.v3.pht000520.v2.p3.simphen121.var_report.xml,2943,3500,0,6443,dbgap,NA
4500,./data/phs000368.v1.pht002293.v1.p1.NU_PCOS_Sample.var_report.xml,21,4118,0,4187,dbgap,NA
4501,./data/phs001141.v1.pht005602.v1.p1.PROMOTE_Sample_Attributes.var_report.xml,88,NA,88,246,dbgap,NA
4502,./data/phs000167.v1.pht000715.v1.p1.nonGAIN_Schizophrenia_controls_main.var_report_2009_04_22.xml,700,685,1288,1385,dbgap,NA
4503,./data/phs000287.v7.pht001456.v1.p1.CARE_AFIB.var_report.xml,2375,3156,4174,5531,dbgap,NA
4504,./data/phs001424.v1.pht007000.v1.p1.Glioblastoma_Phylogeny_Subject_Phenotypes.var_report.xml,7,5,0,12,dbgap,NA
4505,./data/phs001496.v1.pht007339.v1.p1.Warfarin_Caribbean_Hispanics_Sample.var_report.xml,114,1,0,212,dbgap,NA
4506,./data/phs000735.v1.pht003796.v1.p1.Placental_Microbiome_Sample.var_report.xml,NA,NA,0,48,dbgap,NA
4507,./data/phs000285.v3.pht001733.v2.p2.D1F9PRG2.var_report.xml,NA,218,200,492,dbgap,NA
4508,./data/phs001717.v1.pht008579.v1.p1.Placental_Regulation_Sample.var_report.xml,152,150,0,302,dbgap,NA
4509,./data/phs000007.v32.pht002425.v2.p13.l_emppmp_ex08_1_0489s.var_report.xml,402,501,13,903,dbgap,NA
4510,./data/phs000594.v1.pht006499.v1.p1.DemographicInformation.var_report.xml,6,3,9,9,dbgap,NA
4511,./data/phs000362.v1.pht003231.v1.p1.ESP_FamilialAtrialFibrillation_Sample_Attributes.var_report.xml,10,2,0,12,dbgap,NA
4512,./data/phs000091.v2.pht000798.v2.p1.Type2Diabetes_NHS_HPFS_Subject.var_report_2009_08_24.xml,2612,3440,6041,6052,dbgap,NA
4513,./data/phs001810.v1.pht009066.v1.p1.COCCaINE_Sample.var_report.xml,831,716,0,1547,dbgap,NA
4514,./data/phs002309.v1.pht010840.v1.p1.Melanoma_Associated_Vitiligo_Subject_Phenotypes.var_report.xml,NA,NA,0,4,dbgap,NA
4515,./data/phs001935.v1.pht009769.v1.p1.GAPPS_Subject_Phenotypes.var_report.xml,3,3,5,6,dbgap,NA
4516,./data/phs000806.v1.pht004772.v1.p1.MIGen_Ottawa_Heart_Subject_Phenotypes.var_report.xml,1315,653,0,1968,dbgap,NA
4517,./data/phs002130.v1.pht010594.v1.p1.GMKF_CFM_Subject.var_report.xml,NA,NA,0,278,dbgap,NA
4518,./data/phs000086.v3.pht000333.v1.p1.EDIC_f0423.var_report.xml,130,121,441,441,dbgap,NA
4519,./data/phs000285.v3.pht001749.v2.p2.DFLWUP1.var_report.xml,947,1065,3622,3622,dbgap,NA
4520,./data/phs000663.v3.pht003550.v3.p3.DILIN_Subject.var_report.xml,669,880,0,1573,dbgap,NA
4521,./data/phs000458.v1.pht003592.v1.p1.POA_Glaucoma_Methylation_Sample.var_report.xml,59,63,0,122,dbgap,NA
4522,./data/phs001448.v1.pht007032.v1.p1.ESCC_Sub_Saharan_Sample_Attributes.var_report.xml,27,31,0,177,dbgap,NA
4523,./data/phs002035.v1.pht010412.v1.p1.PCD_Subject.var_report.xml,25,34,0,59,dbgap,NA
4524,./data/phs001195.v1.pht006859.v1.p1.Atomoxetine_Methamphetamine_Pedigree.var_report.xml,10,3,0,13,dbgap,NA
4525,./data/phs001776.v1.pht009208.v1.p1.LTG_Pancreas_QTL_Subject.var_report.xml,51,40,0,91,dbgap,NA
4526,./data/phs001336.v1.pht006205.v1.p1.ECLS_HCT_GVHD_Sample.var_report.xml,NA,1,0,1,dbgap,NA
4527,./data/phs000285.v3.pht001702.v2.p2.CFLWUPT1.var_report.xml,529,838,3705,3707,dbgap,NA
4528,./data/phs000128.v3.pht000595.v2.p3.simphen196.var_report.xml,2943,3500,0,6443,dbgap,NA
4529,./data/phs001848.v1.pht009206.v1.p1.PIK3CG_Subject_Phenotypes.var_report.xml,1,2,0,3,dbgap,NA
4530,./data/phs000577.v1.pht007278.v1.p1.neuropsychformd.var_report.xml,14,22,38,38,dbgap,NA
4531,./data/phs000758.v1.pht003998.v1.p1.Congenital_Heart_Defects_Subject.var_report.xml,15,13,0,28,dbgap,NA
4532,./data/phs001581.v1.pht008381.v1.p1.HNSCC_Cell_Lines_Subject.var_report.xml,17,5,0,25,dbgap,NA
4533,./data/phs001065.v1.pht005426.v1.p1.pregnanc.var_report.xml,284,313,5222,5396,dbgap,NA
4534,./data/phs000521.v2.pht007043.v2.p1.medical_history.var_report.xml,70,57,136,136,dbgap,NA
4535,./data/phs001488.v1.pht007433.v1.p1.vital.var_report.xml,260,293,4613,5164,dbgap,NA
4536,./data/phs000372.v1.pht002859.v1.p1.ADGC_Sample_Attributes.var_report.xml,2595,3470,0,6065,dbgap,NA
4537,./data/phs001349.v2.pht010329.v1.p1.TGCT_Subject_Phenotypes.var_report.xml,10093,515,0,10608,dbgap,NA
4538,./data/phs000418.v2.pht002617.v1.p1.Temporal_Dissection_Tumorigenesis_Subject_Phenotypes.var_report.xml,7,1,0,8,dbgap,NA
4539,./data/phs002034.v1.pht010255.v1.p1.Glioma_Grade_Subject_Phenotypes.var_report.xml,23,16,0,42,dbgap,NA
4540,./data/phs001463.v1.pht007058.v1.p1.Differential_Transcription_Brain_Sample_Attributes.var_report.xml,NA,NA,0,8,dbgap,NA
4541,./data/phs000276.v2.pht002003.v2.p1.NFBC66_Subject.var_report.xml,2592,2810,0,5415,dbgap,NA
4542,./data/phs001330.v2.pht007538.v2.p1.p6707_15482_brainmrin.var_report.xml,16,9,25,25,dbgap,NA
4543,./data/phs001008.v1.pht005107.v1.p1.IRAS_Family_Study_Subject.var_report.xml,913,988,0,1901,dbgap,NA
4544,./data/phs002222.v1.pht010525.v1.p1.Tcells_CNS_Subject.var_report.xml,3,8,0,11,dbgap,NA
4545,./data/phs000535.v1.pht002959.v1.p1.Bladder_Cancer_Subject_Phenotypes.var_report.xml,NA,NA,0,14,dbgap,NA
4546,./data/phs000975.v1.pht004936.v1.p1.NHS_Mammographic_Density_Sample_Attributes.var_report.xml,NA,NA,0,794,dbgap,NA
4547,./data/phs001091.v1.pht006063.v1.p1.CLL_Clonal_Evolution_Subject.var_report.xml,3,2,0,5,dbgap,NA
4548,./data/phs000810.v1.pht004714.v1.p1.HCHS_SOL_Cohort_Sample.var_report.xml,5444,7746,25039,25746,dbgap,NA
4549,./data/phs000285.v3.pht001656.v2.p2.C1F08.var_report.xml,908,1016,3368,3368,dbgap,NA
4550,./data/phs000618.v1.pht003301.v1.p1.Hypertriglyceridemia_Mexican_Subject.var_report.xml,2046,2304,0,4350,dbgap,NA
4551,./data/phs000578.v1.pht007013.v1.p1.nerve_conduction_emg.var_report.xml,49,44,183,194,dbgap,NA
4552,./data/phs001296.v2.pht006360.v2.p1.p5107_13422_pregnancy.var_report.xml,11,30,41,41,dbgap,NA
4553,./data/phs000200.v9.pht003395.v1.p3.ext_rel2.var_report.xml,NA,56810,25937,56811,dbgap,NA
4554,./data/phs001819.v2.pht009448.v1.p1.Familial_MM_Subject_Phenotypes.var_report.xml,6,8,0,39,dbgap,NA
4555,./data/phs000209.v13.pht002103.v1.p3.MESA_AncilMesaLungExam4CT.var_report.xml,492,509,1001,1001,dbgap,NA
4556,./data/phs000287.v7.pht001477.v1.p1.YR12PH.var_report.xml,2375,3156,5464,5531,dbgap,NA
4557,./data/phs000286.v6.pht008719.v1.p2.abbb.var_report.xml,940,1565,2794,2807,dbgap,NA
4558,./data/phs000007.v32.pht005164.v3.p13.t_ctvasclng_2011_m_0952s.var_report.xml,1318,1406,0,2724,dbgap,NA
4559,./data/phs001598.v2.pht009998.v1.p1.TOPMed_CCDG_JHU_AF_Sample_Attributes.var_report.xml,222,68,0,290,dbgap,NA
4560,./data/phs000908.v1.pht004708.v1.p1.PD_Rare_Variants_Subject_Phenotypes.var_report.xml,96,104,109,200,dbgap,NA
4561,./data/phs001430.v2.pht008056.v2.p1.concomitant_medications.var_report.xml,11,10,21,21,dbgap,NA
4562,./data/phs000744.v4.pht003979.v4.p2.Y_CMG_Subject_Phenotypes.var_report.xml,1030,851,0,1896,dbgap,NA
4563,./data/phs001375.v2.pht006522.v2.p1.SIGMA_MCDS_Subject_Phenotypes.var_report.xml,408,628,0,1036,dbgap,NA
4564,./data/phs000582.v1.pht003245.v1.p1.ESP_FamilialInterstitialPneumonia_Sample_Attributes.var_report.xml,7,5,0,12,dbgap,NA
4565,./data/phs000086.v3.pht000342.v1.p1.EDIC_f0903.var_report.xml,21,20,51,51,dbgap,NA
4566,./data/phs001691.v1.pht008536.v1.p1.HTX_Sample.var_report.xml,1,1,0,2,dbgap,NA
4567,./data/phs000007.v32.pht006020.v1.p13.vr_meno_ex02_2_0719s.var_report.xml,NA,49,14,49,dbgap,NA
4568,./data/phs000697.v1.pht007691.v1.p1.BMF_5406_Subject.var_report.xml,28,6,0,39,dbgap,NA
4569,./data/phs000287.v7.pht001468.v1.p1.IMT_POLACK.var_report.xml,2375,3156,48,5531,dbgap,NA
4570,./data/phs001578.v1.pht007875.v1.p1.Preterm_Infant_Microbiome_Sample.var_report.xml,40,42,0,368,dbgap,NA
4571,./data/phs001442.v3.pht010303.v1.p2.TEDDY_Cohort_maskid_mapping.var_report.xml,6519,7314,13432,13833,dbgap,NA
4572,./data/phs001037.v1.pht005920.v1.p1.TEDDY_Sample_Attributes.var_report.xml,3570,3442,0,7012,dbgap,NA
4573,./data/phs001152.v1.pht005537.v1.p1.Endometrial_Carcinosarcomas_Sample_Attributes.var_report.xml,NA,14,14,28,dbgap,NA
4574,./data/phs001015.v1.pht005779.v1.p1.Chronic_Fatigue_Syndrome_Subject_Phenotypes.var_report.xml,24,56,0,80,dbgap,NA
4575,./data/phs001181.v1.pht005771.v1.p1.CLL_Multiple_Cell_Clones_Subject_Phenotypes.var_report.xml,NA,1,0,1,dbgap,NA
4576,./data/phs000576.v1.pht006144.v1.p1.developmentaldatasheet.var_report.xml,116,128,618,618,dbgap,NA
4577,./data/phs000294.v1.pht001533.v1.p1.MIGen_Subject.var_report_2010_08_17.xml,4620,1422,0,6042,dbgap,NA
4578,./data/phs000341.v2.pht003165.v1.p1.Hypodiploid_ALL_Subject_Phenotypes.var_report.xml,152,89,185,241,dbgap,NA
4579,./data/phs001541.v1.pht008306.v1.p1.ANGI_Sample.var_report.xml,387,10506,0,12918,dbgap,NA
4580,./data/phs001833.v1.pht009151.v1.p1.MS_Severity_Sample.var_report.xml,134,165,0,299,dbgap,NA
4581,./data/phs000254.v2.pht002224.v2.p1.ESP_LungGO_CF_Subject.var_report.xml,217,214,0,431,dbgap,NA
4582,./data/phs000708.v1.pht003727.v1.p1.POAT_GEDWR_Subject_Phenotypes.var_report.xml,91,109,0,200,dbgap,NA
4583,./data/phs002385.v1.pht011243.v1.p1.CIBMTR_HCTforSCD_Subject.var_report.xml,NA,NA,0,1518,dbgap,NA
4584,./data/phs000007.v32.pht006010.v1.p13.l_fhslab_ex02_7_0561s.var_report.xml,160,228,2,388,dbgap,NA
4585,./data/phs000474.v3.pht002696.v3.p2.Human_Hematopoiesis_Genetics_Sample_Attributes.var_report.xml,285,261,0,556,dbgap,NA
4586,./data/phs001106.v1.pht007335.v1.p1.Genomics_HCC_Subject.var_report.xml,29,30,0,120,dbgap,NA
4587,./data/phs000871.v1.pht004570.v1.p1.Pancreatic_Neuroendocrine_Tumors_Subject_Phenotypes.var_report.xml,16,17,10,33,dbgap,NA
4588,./data/phs000280.v7.pht004038.v3.p1.ATRFIB21.var_report.xml,6104,7376,0,13480,dbgap,NA
4589,./data/phs001525.v1.pht007474.v1.p1.XDP_Subject.var_report.xml,33,29,0,62,dbgap,NA
4590,./data/phs000128.v3.pht000447.v2.p3.simphen048.var_report.xml,2943,3500,0,6443,dbgap,NA
4591,./data/phs001156.v2.pht007049.v1.p1.EVE_Sample.var_report.xml,137,159,0,296,dbgap,NA
4592,./data/phs001036.v1.pht005271.v1.p1.Acral_Melanoma_Sample_Attributes.var_report.xml,21,13,0,109,dbgap,NA
4593,./data/phs000285.v3.pht001767.v2.p2.E1F09MAS.var_report.xml,34,59,200,261,dbgap,NA
4594,./data/phs002187.v1.pht011547.v1.p1.GMKF_Myeloid_Malignancies_Sample.var_report.xml,NA,NA,0,798,dbgap,NA
4595,./data/phs001292.v2.pht009127.v1.p1.conclusionofstudyparticipation.var_report.xml,48,169,224,224,dbgap,NA
4596,./data/phs000407.v1.pht002647.v1.p1.dbGaP_Sample.var_report.xml,NA,NA,0,923,dbgap,NA
4597,./data/phs001919.v1.pht009595.v1.p1.Melanoma_Anti_PD_1_Sample_Attributes.var_report.xml,28,11,0,60,dbgap,NA
4598,./data/phs002428.v1.pht011267.v1.p1.hTERT_Tandem_Repeats_Sample.var_report.xml,72,137,0,418,dbgap,NA
4599,./data/phs001960.v1.pht009825.v1.p1.Osteoporosis_Risk_Sample_Attributes.var_report.xml,NA,143,0,143,dbgap,NA
4600,./data/phs001041.v1.pht005390.v1.p1.Melanoma_CTLA_4_Blockade_Subject.var_report.xml,39,25,0,64,dbgap,NA
4601,./data/phs000846.v1.pht004451.v1.p1.Bisulfite_Sequencing_ccf_DNA_Sample_Attributes.var_report.xml,NA,NA,0,27,dbgap,NA
4602,./data/phs001831.v1.pht009167.v1.p1.Neuroblastoma_Epigenetics_Subject.var_report.xml,101,88,0,189,dbgap,NA
4603,./data/phs001661.v3.pht010560.v1.p1.TOPMed_WGS_GCPD_A_Subject_Phenotypes.var_report.xml,2791,2673,0,5464,dbgap,NA
4604,./data/phs000888.v1.pht005552.v1.p1.01aADHD_hx.var_report.xml,509,216,0,7124,dbgap,NA
4605,./data/phs001895.v2.pht009445.v2.p1.Lung_Cancer_EA_AA_Sample_Attributes.var_report.xml,184,102,8,578,dbgap,NA
4606,./data/phs000209.v13.pht004317.v1.p3.MESA_exam5dietnutrients.var_report.xml,2028,2239,3936,4267,dbgap,NA
4607,./data/phs000595.v1.pht006628.v1.p1.MCC_5902_Subject.var_report.xml,287,330,0,617,dbgap,NA
4608,./data/phs001630.v1.pht008171.v1.p1.Measles_Immunity_Sample.var_report.xml,1956,720,0,2676,dbgap,NA
4609,./data/phs000180.v3.pht002744.v1.p2.T1DGC_Sample_Attributes.var_report.xml,2152,1886,0,4129,dbgap,NA
4610,./data/phs001385.v1.pht007165.v1.p1.Gallbladder_Cancer_Chileans_Subject_Phenotypes.var_report.xml,24,165,1,189,dbgap,NA
4611,./data/phs000128.v3.pht000570.v2.p3.simphen171.var_report.xml,2943,3500,0,6443,dbgap,NA
4612,./data/phs000589.v1.pht009201.v1.p1.vcrc_16393_vcrcpregna.var_report.xml,NA,1,1,1,dbgap,NA
4613,./data/phs002283.v1.pht010685.v1.p1.Selenium_Chemoprevention_Sample_Attributes.var_report.xml,856,467,0,1323,dbgap,NA
4614,./data/phs000086.v3.pht000331.v1.p1.EDIC_f0303.var_report.xml,708,649,3108,3108,dbgap,NA
4615,./data/phs000478.v1.pht002657.v1.p1.Strabismus_Subject_Phenotypes.var_report.xml,7,6,0,13,dbgap,NA
4616,./data/phs001311.v1.pht007932.v1.p1.eligibility_form.var_report.xml,35,26,41,62,dbgap,NA
4617,./data/phs001538.v1.pht008094.v1.p1.Registry_Pts.var_report.xml,222,317,0,539,dbgap,NA
4618,./data/phs000359.v1.pht002902.v1.p1.Hereditary_Spastic_Paraparesis_Sample.var_report.xml,NA,NA,0,5,dbgap,NA
4619,./data/phs000816.v2.pht004341.v2.p1.X_Chromosome_Inactivation_Pedigree.var_report.xml,199,224,0,423,dbgap,NA
4620,./data/phs001188.v2.pht006302.v2.p1.FUSION_Islet_Sample_Attributes.var_report.xml,57,49,420,422,dbgap,NA
4621,./data/phs001686.v1.pht008565.v1.p1.IL17_PD_Subject_Phenotypes.var_report.xml,3,3,0,6,dbgap,NA
4622,./data/phs001364.v1.pht007463.v1.p1.HCP_Young_Adults_Subject.var_report.xml,1001,1078,0,2079,dbgap,NA
4623,./data/phs000839.v1.pht004391.v1.p1.Bitter_Taste_Blockers_Sample.var_report.xml,1,2,140,145,dbgap,NA
4624,./data/phs001430.v2.pht008055.v2.p1.stair_16205_stableiso.var_report.xml,13,8,25,25,dbgap,NA
4625,./data/phs000848.v1.pht004409.v1.p1.Autosomal_Recessive_TPP2_Mutations_Pedigree.var_report.xml,1,2,0,3,dbgap,NA
4626,./data/phs000407.v1.pht002646.v1.p1.dbGaP_Subject.var_report.xml,NA,NA,0,923,dbgap,NA
4627,./data/phs002061.v1.pht010837.v1.p1.Zidovudine_Children_Sample_Attributes.var_report.xml,NA,NA,0,364,dbgap,NA
4628,./data/phs000590.v1.pht008282.v1.p1.protocol_termination.var_report.xml,1,4,5,5,dbgap,NA
4629,./data/phs001697.v1.pht010579.v1.p1.EAGLE_Never_Smokers_Sample_Attributes.var_report.xml,57,175,0,464,dbgap,NA
4630,./data/phs000007.v32.pht002346.v3.p13.t_bmdhs_2011_3_0625s.var_report.xml,456,465,33,921,dbgap,NA
4631,./data/phs002045.v1.pht010309.v1.p1.PDAC_Subject_Phenotypes.var_report.xml,9,6,0,15,dbgap,NA
4632,./data/phs001423.v3.pht006983.v3.p2.TIC_Genetics_Subject.var_report.xml,973,678,102,1651,dbgap,NA
4633,./data/phs002440.v1.pht011283.v1.p1.ALS_NMJ_Sample.var_report.xml,1,1,0,38,dbgap,NA
4634,./data/phs001791.v1.pht008854.v1.p1.Brain_Cell_Types_Subject_Phenotypes.var_report.xml,2,NA,0,2,dbgap,NA
4635,./data/phs000592.v1.pht006599.v1.p1.sf_36.var_report.xml,170,136,24,800,dbgap,NA
4636,./data/phs002208.v1.pht010498.v1.p1.BAL_HCT_Subject.var_report.xml,104,77,0,181,dbgap,NA
4637,./data/phs000387.v1.pht002444.v1.p1.eMERGE_GeM_AAA_Subject_Phenotypes.var_report.xml,716,194,374,910,dbgap,NA
4638,./data/phs001281.v2.pht006136.v2.p1.second_test_screening_form.var_report.xml,15,25,40,40,dbgap,NA
4639,./data/phs000171.v1.pht000761.v1.p1.MS_DATA_LASTMEAL.var_report_2009_12_11.xml,633,1280,4,1913,dbgap,NA
4640,./data/phs000428.v2.pht005036.v1.p2.Version_Mapping_Phase12_NoHapMap.var_report.xml,5119,7386,0,12843,dbgap,NA
4641,./data/phs001984.v1.pht010785.v1.p1.MN_Sample_Attributes.var_report.xml,706,388,0,1857,dbgap,NA
4642,./data/phs001085.v1.pht005645.v1.p1.Melanesian_Individuals_Subject.var_report.xml,NA,NA,0,35,dbgap,NA
4643,./data/phs001969.v1.pht009934.v1.p1.CGD_TCL_Subject.var_report.xml,14,6,0,20,dbgap,NA
4644,./data/phs001677.v1.pht008379.v1.p1.AIS_1000_Exomes_Subject_Phenotypes.var_report.xml,182,911,0,1093,dbgap,NA
4645,./data/phs000280.v7.pht006452.v1.p1.MRW.var_report.xml,716,1008,0,41401,dbgap,NA
4646,./data/phs000200.v9.pht002759.v1.p3.outc_cancer_cad_rel2.var_report.xml,NA,2108,2212,2212,dbgap,NA
4647,./data/phs000128.v3.pht000576.v2.p3.simphen177.var_report.xml,2943,3500,0,6443,dbgap,NA
4648,./data/phs001055.v1.pht005914.v1.p1.DeNovo_Mutation_Rates_Subject_Phenotypes.var_report.xml,782,782,0,1564,dbgap,NA
4649,./data/phs001782.v2.pht008801.v2.p1.LOI_Stunting_Malian_Sample_Attributes.var_report.xml,330,472,0,1217,dbgap,NA
4650,./data/phs000285.v3.pht001622.v2.p2.B2F09TUM.var_report.xml,22,43,1,112,dbgap,NA
4651,./data/phs000484.v1.pht002683.v1.p1.Inherited_Kidney_Dysfunction_Subject_Phenotypes.var_report.xml,5,2,0,7,dbgap,NA
4652,./data/phs001320.v1.pht006289.v1.p1.Placentation_Pregnancy_CVS_Sample.var_report.xml,NA,NA,0,59,dbgap,NA
4653,./data/phs002049.v1.pht010297.v1.p1.Myeloid_Malignancies_Subject_Phenotypes.var_report.xml,64,53,0,117,dbgap,NA
4654,./data/phs001835.v1.pht009143.v1.p1.Ocular_Melanocytosis_UM_Sample_Attributes.var_report.xml,NA,NA,0,3,dbgap,NA
4655,./data/phs002001.v1.pht010098.v1.p1.Osimertinib_EGFR_LC_Subject_Phenotypes.var_report.xml,6,9,0,15,dbgap,NA
4656,./data/phs000280.v7.pht004148.v2.p1.PULM21.var_report.xml,6120,7410,10,13530,dbgap,NA
4657,./data/phs001040.v5.pht005682.v3.p1.TOPMed_WGS_WGHS_Subject_Phenotypes.var_report.xml,NA,118,0,118,dbgap,NA
4658,./data/phs000742.v1.pht008120.v1.p1.7_13_AED_Header.var_report.xml,552,656,1198,1208,dbgap,NA
4659,./data/phs000086.v3.pht000328.v1.p1.EDIC_f0043.var_report.xml,680,654,4209,4220,dbgap,NA
4660,./data/phs001604.v2.pht009985.v1.p1.TOPMed_WGS_ChildrensHS_MetaAir_Subject_Phenotypes.var_report.xml,29,27,0,56,dbgap,NA
4661,./data/phs000128.v3.pht000561.v2.p3.simphen162.var_report.xml,2943,3500,0,6443,dbgap,NA
4662,./data/phs000822.v1.pht005134.v1.p1.Breast_Cancer_Predisposing_Mutations_Subject_Phenotypes.var_report.xml,NA,466,0,466,dbgap,NA
4663,./data/phs001685.v1.pht008372.v1.p1.OVCA_Organoids_Sample_Attributes.var_report.xml,NA,23,0,91,dbgap,NA
4664,./data/phs001918.v2.pht010048.v1.p1.STAMPEED_HCT_Sample.var_report.xml,5164,3924,0,9099,dbgap,NA
4665,./data/phs000605.v1.pht007634.v1.p1.functional_performance_inventory.var_report.xml,NA,89,485,485,dbgap,NA
4666,./data/phs000898.v1.pht004642.v1.p1.Colorectal_Cancer_Mb_Scale_Haplotypes_Sample.var_report.xml,NA,1,0,2,dbgap,NA
4667,./data/phs001430.v2.pht008064.v2.p1.p7001_18440_feedingev.var_report.xml,12,10,31,31,dbgap,NA
4668,./data/phs000140.v1.pht000630.v1.p1.T2D_Case_Data.var_report_2010_11_24.xml,377,594,33,971,dbgap,NA
4669,./data/phs001653.v1.pht008703.v1.p1.Holoprosencephaly_Pedigree.var_report.xml,278,347,623,625,dbgap,NA
4670,./data/phs001169.v2.pht006184.v2.p1.EAGLE_Lung_Adenocarcinoma_Sample.var_report.xml,104,28,0,1114,dbgap,NA
4671,./data/phs001210.v1.pht005964.v1.p1.Lung_Cancer_Smoking_AA_Sample_Attributes.var_report.xml,2501,2834,0,5644,dbgap,NA
4672,./data/phs000007.v32.pht002888.v6.p13.l_crp_2008_m_0477s.var_report.xml,1425,1727,0,3152,dbgap,NA
4673,./data/phs000440.v1.pht002493.v1.p1.Marazita_Guatemala_SampleSubjectMappingDS_Sample.var_report.xml,403,543,917,968,dbgap,NA
4674,./data/phs000846.v1.pht004448.v1.p1.Bisulfite_Sequencing_ccf_DNA_Subject.var_report.xml,NA,NA,0,27,dbgap,NA
4675,./data/phs000438.v1.pht003319.v1.p1.ACE_Inhibitor_Angioedema_Sample.var_report.xml,341,380,0,722,dbgap,NA
4676,./data/phs001430.v2.pht008076.v2.p1.p7001_16339_feedingev.var_report.xml,12,10,31,31,dbgap,NA
4677,./data/phs000598.v2.pht003322.v2.p2.EsophagealAdenocarcinoma_Subject.var_report.xml,42,9,0,150,dbgap,NA
4678,./data/phs001011.v2.pht005529.v1.p1.eMERGE_CCHMC_IIIA_Subject.var_report.xml,935,633,1558,1568,dbgap,NA
4679,./data/phs000538.v1.pht003041.v1.p1.Mendelian_Familial_Hyperlipidemia_Subject_Phenotypes.var_report.xml,2,4,0,6,dbgap,NA
4680,./data/phs002440.v1.pht011284.v1.p1.ALS_NMJ_Subject_Phenotypes.var_report.xml,1,1,0,2,dbgap,NA
4681,./data/phs000751.v1.pht003867.v1.p1.Fibrosing_Interstitial_Lung_Disease_Sample.var_report.xml,1090,526,0,1616,dbgap,NA
4682,./data/phs002385.v1.pht011244.v1.p1.CIBMTR_HCTforSCD_Sample.var_report.xml,NA,NA,0,1518,dbgap,NA
4683,./data/phs000199.v1.pht000893.v1.p1.CHOP_CNV_Sample.var_report_2010_01_06.xml,922,1104,0,2026,dbgap,NA
4684,./data/phs000346.v2.pht002183.v2.p2.CGEMS_BladderCancer_Subject.var_report.xml,9054,2370,0,11424,dbgap,NA
4685,./data/phs001851.v1.pht009223.v1.p1.LEAP_Sample.var_report.xml,NA,NA,0,556,dbgap,NA
4686,./data/phs000970.v1.pht005019.v1.p1.Fetal_Methylmercury_Exposure_Sample_Attributes.var_report.xml,NA,17,0,17,dbgap,NA
4687,./data/phs002008.v1.pht010199.v1.p1.Orofacial_Enhancers_Subject.var_report.xml,14,4,0,22,dbgap,NA
4688,./data/phs000452.v3.pht002589.v3.p1.MelanomaCIP_Subject.var_report.xml,144,86,144,432,dbgap,NA
4689,./data/phs000572.v8.pht005179.v1.p4.CaseControlEnrichedPhenotypesWES_y1.var_report.xml,4582,6331,10679,10913,dbgap,NA
4690,./data/phs000007.v32.pht000138.v3.p13.ank0_23s.var_report.xml,245,418,617,663,dbgap,NA
4691,./data/phs000492.v3.pht002709.v3.p2.Developmental_Brain_Disorders_Subject_Phenotypes.var_report.xml,53,55,0,112,dbgap,NA
4692,./data/phs000636.v1.pht003427.v1.p1.Familial_Intracranial_Aneurysm_Sequence_Sample.var_report.xml,15,30,0,45,dbgap,NA
4693,./data/phs001586.v1.pht008150.v1.p1.RICHS_Subject_Phenotypes.var_report.xml,98,101,0,199,dbgap,NA
4694,./data/phs001960.v1.pht009823.v1.p1.Osteoporosis_Risk_Sample.var_report.xml,NA,143,0,143,dbgap,NA
4695,./data/phs000007.v32.pht000681.v7.p13.ffreq1_6s.var_report.xml,1414,1640,3054,3054,dbgap,NA
4696,./data/phs000007.v32.pht002147.v2.p13.t_ctspdsc_2005_m_0586s.var_report.xml,239,201,53,440,dbgap,NA
4697,./data/phs001779.v1.pht010205.v1.p1.CIDR_NIA_Ehlers_Danlos_Pedigree.var_report.xml,46,125,0,171,dbgap,NA
4698,./data/phs000521.v2.pht007044.v2.p1.physical_exam.var_report.xml,70,57,282,282,dbgap,NA
4699,./data/phs000679.v1.pht003656.v1.p1.Anorexia_Nervosa_Sample.var_report.xml,NA,1001,0,1001,dbgap,NA
4700,./data/phs001199.v1.pht005705.v1.p1.TIGER_LC_OncoVar_Sample.var_report.xml,138,59,0,394,dbgap,NA
